Index,Date_time,tz,temp,,,increment,,,,,
8343,2024.08.03 04:00,4,19.5625,-200,-200,4416,206,0,852.2945509,0.271690963,-56.78341126
8344,2024.08.03 04:15,4,18.625,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8345,2024.08.03 04:30,4,18.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8346,2024.08.03 04:45,4,18.6875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8347,2024.08.03 05:00,4,19.125,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8348,2024.08.03 05:15,4,19.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8349,2024.08.03 05:30,4,19.5625,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8350,2024.08.03 05:45,4,19.1875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8351,2024.08.03 06:00,4,18.9375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8352,2024.08.03 06:15,4,18.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8353,2024.08.03 06:30,4,17.625,-200,-200,4415,206,0,852.0228599,-0.271690963,-57.05510223
8354,2024.08.03 06:45,4,17.375,-200,-200,4416,206,0,852.2945509,0.271690963,-56.78341126
8355,2024.08.03 07:00,4,17.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8356,2024.08.03 07:15,4,16.875,-200,-200,4415,206,0,852.0228599,-0.271690963,-57.05510223
8357,2024.08.03 07:30,4,16.375,-200,-200,4415,206,0,852.0228599,0,-57.05510223
8358,2024.08.03 07:45,4,16.125,-200,-200,4415,206,0,852.0228599,0,-57.05510223
8359,2024.08.03 08:00,4,15.625,-200,-200,4416,206,0,852.2945509,0.271690963,-56.78341126
8360,2024.08.03 08:15,4,15.25,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8361,2024.08.03 08:30,4,15.0625,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8362,2024.08.03 08:45,4,16.125,-200,-200,4417,206,0,852.5662419,0.271690963,-56.5117203
8363,2024.08.03 09:00,4,16.25,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8364,2024.08.03 09:15,4,15.875,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8365,2024.08.03 09:30,4,15.3125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8366,2024.08.03 09:45,4,15.75,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8367,2024.08.03 10:00,4,15.375,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8368,2024.08.03 10:15,4,15.125,-200,-200,4418,206,0,852.8379328,0.271690963,-56.24002934
8369,2024.08.03 10:30,4,15.375,-200,-200,4419,206,0,853.1096238,0.271690963,-55.96833838
8370,2024.08.03 10:45,4,15.625,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8371,2024.08.03 11:00,4,15.6875,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8372,2024.08.03 11:15,4,15.75,-200,-200,4420,206,0,853.3813148,0.271690963,-55.69664741
8373,2024.08.03 11:30,4,15.75,-200,-200,4419,206,0,853.1096238,-0.271690963,-55.96833838
8374,2024.08.03 11:45,4,15.75,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8375,2024.08.03 12:00,4,15.75,-200,-200,4420,206,0,853.3813148,0.271690963,-55.69664741
8376,2024.08.03 12:15,4,15.625,-200,-200,4421,206,0,853.6530057,0.271690963,-55.42495645
8377,2024.08.03 12:30,4,15.625,-200,-200,4420,206,0,853.3813148,-0.271690963,-55.69664741
8378,2024.08.03 12:45,4,15.625,-200,-200,4421,206,0,853.6530057,0.271690963,-55.42495645
8379,2024.08.03 13:00,4,15.75,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8380,2024.08.03 13:15,4,16.25,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8381,2024.08.03 13:30,4,16.875,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8382,2024.08.03 13:45,4,17.875,-200,-200,4422,206,0,853.9246967,0.271690963,-55.15326549
8383,2024.08.03 14:00,4,20,-200,-200,4422,206,0,853.9246967,0,-55.15326549
8384,2024.08.03 14:15,4,21.1875,-200,-200,4423,206,0,854.1963876,0.271690963,-54.88157452
8385,2024.08.03 14:30,4,21.875,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8386,2024.08.03 14:45,4,22.75,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8387,2024.08.03 15:00,4,23.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8388,2024.08.03 15:15,4,24.25,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8389,2024.08.03 15:30,4,24.8125,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8390,2024.08.03 15:45,4,25.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8391,2024.08.03 16:00,4,26.125,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8392,2024.08.03 16:15,4,26.0625,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8393,2024.08.03 16:30,4,26.25,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8394,2024.08.03 16:45,4,27.25,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8395,2024.08.03 17:00,4,26.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8396,2024.08.03 17:15,4,27.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8397,2024.08.03 17:30,4,27.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8398,2024.08.03 17:45,4,27.75,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8399,2024.08.03 18:00,4,28,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8400,2024.08.03 18:15,4,28.25,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8401,2024.08.03 18:30,4,28.5625,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8402,2024.08.03 18:45,4,28.75,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8403,2024.08.03 19:00,4,29.125,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8404,2024.08.03 19:15,4,29.625,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8405,2024.08.03 19:30,4,30,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8406,2024.08.03 19:45,4,29.9375,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8407,2024.08.03 20:00,4,29.875,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8408,2024.08.03 20:15,4,30.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8409,2024.08.03 20:30,4,30.5,-200,-200,4423,206,0,854.1963876,0,-54.88157452
8410,2024.08.03 20:45,4,30.25,-200,-200,4422,206,0,853.9246967,-0.271690963,-55.15326549
8411,2024.08.03 21:00,4,30.875,-200,-200,4423,206,0,854.1963876,0.271690963,-54.88157452
8412,2024.08.03 21:15,4,31.625,-200,-200,4421,206,0,853.6530057,-0.543381926,-55.42495645
8413,2024.08.03 21:30,4,33,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8414,2024.08.03 21:45,4,29.875,-200,-200,4420,206,0,853.3813148,-0.271690963,-55.69664741
8415,2024.08.03 22:00,4,32,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8416,2024.08.03 22:15,4,30.75,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8417,2024.08.03 22:30,4,29.75,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8418,2024.08.03 22:45,4,32.3125,-200,-200,4419,206,0,853.1096238,-0.271690963,-55.96833838
8419,2024.08.03 23:00,4,30.5,-200,-200,4418,206,0,852.8379328,-0.271690963,-56.24002934
8420,2024.08.03 23:15,4,27.5,-200,-200,4418,206,0,852.8379328,0,-56.24002934
8421,2024.08.03 23:30,4,25.3125,-200,-200,4417,206,0,852.5662419,-0.271690963,-56.5117203
8422,2024.08.03 23:45,4,24.75,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8423,2024.08.04 00:00,4,24.25,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8424,2024.08.04 00:15,4,24.3125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8425,2024.08.04 00:30,4,24.375,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8426,2024.08.04 00:45,4,24.3125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8427,2024.08.04 01:00,4,24.25,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8428,2024.08.04 01:15,4,23.875,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8429,2024.08.04 01:30,4,20.5625,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8430,2024.08.04 01:45,4,17.4375,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8431,2024.08.04 02:00,4,17.375,-200,-200,4416,206,0,852.2945509,-0.271690963,-56.78341126
8432,2024.08.04 02:15,4,17.5625,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8433,2024.08.04 02:30,4,18,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8434,2024.08.04 02:45,4,17.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8435,2024.08.04 03:00,4,17.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8436,2024.08.04 03:15,4,17.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8437,2024.08.04 03:30,4,17.25,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8438,2024.08.04 03:45,4,17.125,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8439,2024.08.04 04:00,4,17.25,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8440,2024.08.04 04:15,4,17.4375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8441,2024.08.04 04:30,4,17.75,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8442,2024.08.04 04:45,4,17.9375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8443,2024.08.04 05:00,4,18.25,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8444,2024.08.04 05:15,4,18.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8445,2024.08.04 05:30,4,18.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8446,2024.08.04 05:45,4,18.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8447,2024.08.04 06:00,4,18.9375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8448,2024.08.04 06:15,4,19.0625,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8449,2024.08.04 06:30,4,18.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8450,2024.08.04 06:45,4,18.3125,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8451,2024.08.04 07:00,4,18.25,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8452,2024.08.04 07:15,4,18.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8453,2024.08.04 07:30,4,18.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8454,2024.08.04 07:45,4,18.875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8455,2024.08.04 08:00,4,18.6875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8456,2024.08.04 08:15,4,17.875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8457,2024.08.04 08:30,4,17.375,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8458,2024.08.04 08:45,4,16.875,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8459,2024.08.04 09:00,4,16.75,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8460,2024.08.04 09:15,4,16.5,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8461,2024.08.04 09:30,4,16.125,-200,-200,4416,206,0,852.2945509,0,-56.78341126
8462,2024.08.04 09:45,4,16,-200,-200,4417,206,0,852.5662419,0.271690963,-56.5117203
8463,2024.08.04 10:00,4,16.0625,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8464,2024.08.04 10:15,4,15.8125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8465,2024.08.04 10:30,4,15.6875,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8466,2024.08.04 10:45,4,15.5,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8467,2024.08.04 11:00,4,15.8125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8468,2024.08.04 11:15,4,15.9375,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8469,2024.08.04 11:30,4,16,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8470,2024.08.04 11:45,4,16,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8471,2024.08.04 12:00,4,16.3125,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8472,2024.08.04 12:15,4,16.375,-200,-200,4418,206,0,852.8379328,0.271690963,-56.24002934
8473,2024.08.04 12:30,4,16.0625,-200,-200,4418,206,0,852.8379328,0,-56.24002934
8474,2024.08.04 12:45,4,15.625,-200,-200,4418,206,0,852.8379328,0,-56.24002934
8475,2024.08.04 13:00,4,16.25,-200,-200,4419,206,0,853.1096238,0.271690963,-55.96833838
8476,2024.08.04 13:15,4,16.5,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8477,2024.08.04 13:30,4,18,-200,-200,4420,206,0,853.3813148,0.271690963,-55.69664741
8478,2024.08.04 13:45,4,18.9375,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8479,2024.08.04 14:00,4,19.3125,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8480,2024.08.04 14:15,4,19,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8481,2024.08.04 14:30,4,19.3125,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8482,2024.08.04 14:45,4,20.3125,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8483,2024.08.04 15:00,4,21.3125,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8484,2024.08.04 15:15,4,23.1875,-200,-200,4421,206,0,853.6530057,0.271690963,-55.42495645
8485,2024.08.04 15:30,4,23,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8486,2024.08.04 15:45,4,24.0625,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8487,2024.08.04 16:00,4,25.375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8488,2024.08.04 16:15,4,25,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8489,2024.08.04 16:30,4,25.6875,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8490,2024.08.04 16:45,4,26.375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8491,2024.08.04 17:00,4,26.5,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8492,2024.08.04 17:15,4,27.25,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8493,2024.08.04 17:30,4,27.4375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8494,2024.08.04 17:45,4,28.375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8495,2024.08.04 18:00,4,28,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8496,2024.08.04 18:15,4,28.5,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8497,2024.08.04 18:30,4,28.75,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8498,2024.08.04 18:45,4,29.375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8499,2024.08.04 19:00,4,29.25,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8500,2024.08.04 19:15,4,29.625,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8501,2024.08.04 19:30,4,30.4375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8502,2024.08.04 19:45,4,30.5625,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8503,2024.08.04 20:00,4,29.8125,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8504,2024.08.04 20:15,4,28.4375,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8505,2024.08.04 20:30,4,29.125,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8506,2024.08.04 20:45,4,28.875,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8507,2024.08.04 21:00,4,30.25,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8508,2024.08.04 21:15,4,28.125,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8509,2024.08.04 21:30,4,29.5,-200,-200,4421,206,0,853.6530057,0,-55.42495645
8510,2024.08.04 21:45,4,30.5,-200,-200,4420,206,0,853.3813148,-0.271690963,-55.69664741
8511,2024.08.04 22:00,4,30.125,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8512,2024.08.04 22:15,4,31,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8513,2024.08.04 22:30,4,31.25,-200,-200,4420,206,0,853.3813148,0,-55.69664741
8514,2024.08.04 22:45,4,31.875,-200,-200,4419,206,0,853.1096238,-0.271690963,-55.96833838
8515,2024.08.04 23:00,4,33,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8516,2024.08.04 23:15,4,32.6875,-200,-200,4419,206,0,853.1096238,0,-55.96833838
8517,2024.08.04 23:30,4,31.375,-200,-200,4418,206,0,852.8379328,-0.271690963,-56.24002934
8518,2024.08.04 23:45,4,30.9375,-200,-200,4418,206,0,852.8379328,0,-56.24002934
8519,2024.08.05 00:00,4,32.375,-200,-200,4417,206,0,852.5662419,-0.271690963,-56.5117203
8520,2024.08.05 00:15,4,33.4375,-200,-200,4417,206,0,852.5662419,0,-56.5117203
8521,2024.08.05 00:30,4,34.3125,-200,-200,4416,206,0,852.2945509,-0.271690963,-56.78341126
8522,2024.08.05 00:45,4,34,-200,-200,4415,206,0,852.0228599,-0.271690963,-57.05510223
8523,2024.08.05 01:00,4,30.125,-200,-200,4414,206,0,851.751169,-0.271690963,-57.32679319
8524,2024.08.05 01:15,4,27.375,-200,-200,4413,206,0,851.479478,-0.271690963,-57.59848415
8525,2024.08.05 01:30,4,26,-200,-200,4412,206,0,851.207787,-0.271690963,-57.87017512
8526,2024.08.05 01:45,4,25,-200,-200,4412,206,0,851.207787,0,-57.87017512
8527,2024.08.05 02:00,4,23.875,-200,-200,4411,206,0,850.9360961,-0.271690963,-58.14186608
8528,2024.08.05 02:15,4,23.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8529,2024.08.05 02:30,4,22.875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8530,2024.08.05 02:45,4,22.3125,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8531,2024.08.05 03:00,4,22.0625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8532,2024.08.05 03:15,4,21.625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8533,2024.08.05 03:30,4,21.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8534,2024.08.05 03:45,4,21,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8535,2024.08.05 04:00,4,20.75,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8536,2024.08.05 04:15,4,20.5,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8537,2024.08.05 04:30,4,20.1875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8538,2024.08.05 04:45,4,20,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8539,2024.08.05 05:00,4,19.625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8540,2024.08.05 05:15,4,19.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8541,2024.08.05 05:30,4,19,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8542,2024.08.05 05:45,4,19.1875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8543,2024.08.05 06:00,4,19,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8544,2024.08.05 06:15,4,18.625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8545,2024.08.05 06:30,4,18.375,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8546,2024.08.05 06:45,4,18.0625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8547,2024.08.05 07:00,4,17.875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8548,2024.08.05 07:15,4,18,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8549,2024.08.05 07:30,4,18.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8550,2024.08.05 07:45,4,18.1875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8551,2024.08.05 08:00,4,17.9375,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8552,2024.08.05 08:15,4,17.3125,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8553,2024.08.05 08:30,4,18,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8554,2024.08.05 08:45,4,17.9375,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8555,2024.08.05 09:00,4,17.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8556,2024.08.05 09:15,4,16.625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8557,2024.08.05 09:30,4,16.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8558,2024.08.05 09:45,4,16.1875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8559,2024.08.05 10:00,4,16.375,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8560,2024.08.05 10:15,4,16,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8561,2024.08.05 10:30,4,15.75,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8562,2024.08.05 10:45,4,15.625,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8563,2024.08.05 11:00,4,15.3125,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8564,2024.08.05 11:15,4,15.25,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8565,2024.08.05 11:30,4,15.125,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8566,2024.08.05 11:45,4,15.375,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8567,2024.08.05 12:00,4,15.125,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8568,2024.08.05 12:15,4,14.75,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8569,2024.08.05 12:30,4,14.875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8570,2024.08.05 12:45,4,15.6875,-200,-200,4411,206,0,850.9360961,0,-58.14186608
8571,2024.08.05 13:00,4,16.625,-200,-200,4412,206,0,851.207787,0.271690963,-57.87017512
8572,2024.08.05 13:15,4,17.625,-200,-200,4412,206,0,851.207787,0,-57.87017512
8573,2024.08.05 13:30,4,18.4375,-200,-200,4412,206,0,851.207787,0,-57.87017512
8574,2024.08.05 13:45,4,19.25,-200,-200,4413,206,0,851.479478,0.271690963,-57.59848415
8575,2024.08.05 14:00,4,19.875,-200,-200,4413,206,0,851.479478,0,-57.59848415
8576,2024.08.05 14:15,4,20.4375,-200,-200,4413,206,0,851.479478,0,-57.59848415
8577,2024.08.05 14:30,4,21.0625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8578,2024.08.05 14:45,4,21.625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8579,2024.08.05 15:00,4,22.3125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8580,2024.08.05 15:15,4,22.8125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8581,2024.08.05 15:30,4,23.625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8582,2024.08.05 15:45,4,24.1875,-200,-200,4413,206,0,851.479478,0,-57.59848415
8583,2024.08.05 16:00,4,24.5625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8584,2024.08.05 16:15,4,25.125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8585,2024.08.05 16:30,4,25.375,-200,-200,4413,206,0,851.479478,0,-57.59848415
8586,2024.08.05 16:45,4,26,-200,-200,4413,206,0,851.479478,0,-57.59848415
8587,2024.08.05 17:00,4,26.1875,-200,-200,4413,206,0,851.479478,0,-57.59848415
8588,2024.08.05 17:15,4,26.625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8589,2024.08.05 17:30,4,26.8125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8590,2024.08.05 17:45,4,27.125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8591,2024.08.05 18:00,4,27.25,-200,-200,4413,206,0,851.479478,0,-57.59848415
8592,2024.08.05 18:15,4,27.625,-200,-200,4413,206,0,851.479478,0,-57.59848415
8593,2024.08.05 18:30,4,28.125,-200,-200,4413,206,0,851.479478,0,-57.59848415
8594,2024.08.05 18:45,4,28.375,-200,-200,4413,206,0,851.479478,0,-57.59848415
8595,2024.08.05 19:00,4,28.875,-200,-200,4413,206,0,851.479478,0,-57.59848415
8596,2024.08.05 19:15,4,28.75,-200,-200,4414,206,0,851.751169,0.271690963,-57.32679319
8597,2024.08.05 19:30,4,29.625,-200,-200,4414,206,0,851.751169,0,-57.32679319
8598,2024.08.05 19:45,4,30.125,-200,-200,4414,206,0,851.751169,0,-57.32679319
8599,2024.08.05 20:00,4,30.75,-200,-200,4414,206,0,851.751169,0,-57.32679319
8600,2024.08.05 20:15,4,30.75,-200,-200,4414,206,0,851.751169,0,-57.32679319
8601,2024.08.05 20:30,4,31.4375,-200,-200,4414,206,0,851.751169,0,-57.32679319
8602,2024.08.05 20:45,4,31.5625,-200,-200,4414,206,0,851.751169,0,-57.32679319
8603,2024.08.05 21:00,4,32,-200,-200,4414,206,0,851.751169,0,-57.32679319
8604,2024.08.05 21:15,4,32.5625,-200,-200,4414,206,0,851.751169,0,-57.32679319
8605,2024.08.05 21:30,4,33.8125,-200,-200,4414,206,0,851.751169,0,-57.32679319
8606,2024.08.05 21:45,4,32.4375,-200,-200,4413,206,0,851.479478,-0.271690963,-57.59848415
8607,2024.08.05 22:00,4,31,-200,-200,4413,206,0,851.479478,0,-57.59848415
8608,2024.08.05 22:15,4,31,-200,-200,4413,206,0,851.479478,0,-57.59848415
8609,2024.08.05 22:30,4,31.875,-200,-200,4413,206,0,851.479478,0,-57.59848415
8610,2024.08.05 22:45,4,32.375,-200,-200,4414,206,0,851.751169,0.271690963,-57.32679319
8611,2024.08.05 23:00,4,33.625,-200,-200,4414,206,0,851.751169,0,-57.32679319
8612,2024.08.05 23:15,4,32.8125,-200,-200,4414,206,0,851.751169,0,-57.32679319
8613,2024.08.05 23:30,4,31.625,-200,-200,4413,206,0,851.479478,-0.271690963,-57.59848415
8614,2024.08.05 23:45,4,30.4375,-200,-200,4413,206,0,851.479478,0,-57.59848415
8615,2024.08.06 00:00,4,32.5,-200,-200,4412,206,0,851.207787,-0.271690963,-57.87017512
8616,2024.08.06 00:15,4,32.5,-200,-200,4412,206,0,851.207787,0,-57.87017512
8617,2024.08.06 00:30,4,33.8125,-200,-200,4411,206,0,850.9360961,-0.271690963,-58.14186608
8618,2024.08.06 00:45,4,32.5625,-200,-200,4410,206,0,850.6644051,-0.271690963,-58.41355704
8619,2024.08.06 01:00,4,28.375,-200,-200,4408,206,0,850.1210232,-0.543381926,-58.95693897
8620,2024.08.06 01:15,4,26.5,-200,-200,4407,206,0,849.8493322,-0.271690963,-59.22862993
8621,2024.08.06 01:30,4,25.4375,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8622,2024.08.06 01:45,4,24.5,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8623,2024.08.06 02:00,4,23.75,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8624,2024.08.06 02:15,4,23,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8625,2024.08.06 02:30,4,22.3125,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8626,2024.08.06 02:45,4,21.875,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8627,2024.08.06 03:00,4,21.125,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8628,2024.08.06 03:15,4,20.875,-200,-200,4407,206,0,849.8493322,0,-59.22862993
8629,2024.08.06 03:30,4,20.5,-200,-200,4407,206,0,849.8493322,0,-59.22862993
