series,date,twd_predawn,mds,n_obs,mds_max,twd_norm,mds_norm,drought_stress_onset
JCP738,2025-06-20,1911,1945,96,2438.5199999999995,0.7836720633827077,0.7976149467709924,FALSE
JCP738,2025-06-21,1922,1947,96,2438.5199999999995,0.7881829962436233,0.798435116382068,FALSE
JCP738,2025-06-22,1934,1961,96,2438.5199999999995,0.7931040139100768,0.8041763036595969,FALSE
JCP738,2025-06-23,1955,1999,96,2438.5199999999995,0.8017157948263702,0.8197595262700328,FALSE
JCP738,2025-06-24,1723,2023,96,2438.5199999999995,0.7065761199416041,0.8296015616029396,FALSE
JCP738,2025-06-25,990,1730,96,2438.5199999999995,0.40598395748240745,0.7094467135803686,FALSE
JCP738,2025-06-26,518,995,96,2438.5199999999995,0.2124239292685728,0.40803438151009636,FALSE
JCP738,2025-06-27,508,523,96,2438.5199999999995,0.20832308121319493,0.21447435329626172,FALSE
JCP738,2025-06-28,430,553,96,2438.5199999999995,0.17633646638124767,0.22677689746239527,FALSE
JCP738,2025-06-29,438,557,96,2438.5199999999995,0.17961714482554997,0.22841723668454642,FALSE
JCP738,2025-06-30,558,712,96,2438.5199999999995,0.2288273214900842,0.2919803815429031,FALSE
JCP738,2025-07-01,590,712,96,2438.5199999999995,0.24195003526729333,0.2919803815429031,FALSE
JCP738,2025-07-02,589,691,96,2438.5199999999995,0.24153995046175553,0.2833686006266096,FALSE
JCP738,2025-07-03,545,714,96,2438.5199999999995,0.223496219018093,0.2928005511539787,FALSE
JCP738,2025-07-04,549,588,96,2438.5199999999995,0.22513655824024412,0.24112986565621775,FALSE
JCP738,2025-07-05,605,701,96,2438.5199999999995,0.2481013073503601,0.2874694486819875,FALSE
JCP738,2025-07-06,701,768,96,2438.5199999999995,0.2874694486819875,0.3149451306530191,FALSE
JCP738,2025-07-07,686,752,96,2438.5199999999995,0.2813181765989207,0.30838377376441456,FALSE
JCP738,2025-07-08,627,712,96,2438.5199999999995,0.2571231730721914,0.2919803815429031,FALSE
JCP738,2025-07-09,591,663,96,2438.5199999999995,0.24236012007283111,0.27188622607155166,FALSE
JCP738,2025-07-10,508,605,96,2438.5199999999995,0.20832308121319493,0.2481013073503601,FALSE
JCP738,2025-07-11,500,552,96,2438.5199999999995,0.20504240276889266,0.22636681265685749,FALSE
JCP738,2025-07-12,491,516,96,2438.5199999999995,0.20135163951905258,0.2116037596574972,FALSE
JCP738,2025-07-13,491,506,96,2438.5199999999995,0.20135163951905258,0.20750291160211937,FALSE
JCP738,2025-07-14,506,518,96,2438.5199999999995,0.20750291160211937,0.2124239292685728,FALSE
JCP738,2025-07-15,516,520,96,2438.5199999999995,0.2116037596574972,0.21324409887964835,FALSE
JCP738,2025-07-16,513,520,96,2438.5199999999995,0.21037350524088386,0.21324409887964835,FALSE
JCP738,2025-07-17,505,519,96,2438.5199999999995,0.20709282679658159,0.21283401407411057,FALSE
JCP738,2025-07-18,500,509,96,2438.5199999999995,0.20504240276889266,0.2087331660187327,FALSE
JCP738,2025-07-19,500,511,96,2438.5199999999995,0.20504240276889266,0.2095533356298083,FALSE
JCP738,2025-07-20,499,510,96,2438.5199999999995,0.20463231796335485,0.2091432508242705,FALSE
JCP738,2025-07-21,487,506,96,2438.5199999999995,0.19971130029690143,0.20750291160211937,FALSE
JCP738,2025-07-22,479,493,96,2438.5199999999995,0.19643062185259916,0.20217180913012814,FALSE
JCP738,2025-07-23,465,484,96,2438.5199999999995,0.19068943457507015,0.1984810458802881,FALSE
JCP738,2025-07-24,334,476,96,2438.5199999999995,0.13696832504962028,0.1952003674359858,FALSE
JCP738,2025-07-25,338,388,96,2438.5199999999995,0.13860866427177143,0.1591129045486607,FALSE
JCP738,2025-07-26,389,409,96,2438.5199999999995,0.15952298935419848,0.1677246854649542,FALSE
JCP738,2025-07-27,400,415,96,2438.5199999999995,0.16403392221511412,0.1701851942981809,FALSE
JCP738,2025-07-28,400,419,96,2438.5199999999995,0.16403392221511412,0.17182553352033203,FALSE
JCP738,2025-07-29,389,415,96,2438.5199999999995,0.15952298935419848,0.1701851942981809,FALSE
JCP738,2025-07-30,385,393,96,2438.5199999999995,0.15788265013204733,0.16116332857634963,FALSE
JCP738,2025-07-31,390,406,96,2438.5199999999995,0.15993307415973626,0.16649443104834083,FALSE
JCP738,2025-08-01,388,398,96,2438.5199999999995,0.1591129045486607,0.16321375260403856,FALSE
JCP738,2025-08-02,391,406,96,2438.5199999999995,0.16034315896527404,0.16649443104834083,FALSE
JCP738,2025-08-03,399,414,96,2438.5199999999995,0.16362383740957634,0.1697751094926431,FALSE
JCP738,2025-08-04,400,419,96,2438.5199999999995,0.16403392221511412,0.17182553352033203,FALSE
JCP738,2025-08-05,407,420,96,2438.5199999999995,0.1669045158538786,0.1722356183258698,FALSE
JCP738,2025-08-06,414,430,96,2438.5199999999995,0.1697751094926431,0.17633646638124767,FALSE
JCP738,2025-08-07,414,432,96,2438.5199999999995,0.1697751094926431,0.17715663599232326,FALSE
JCP738,2025-08-08,426,440,96,2438.5199999999995,0.17469612715909655,0.18043731443662553,FALSE
JCP738,2025-08-09,430,442,96,2438.5199999999995,0.17633646638124767,0.1812574840477011,FALSE
JCP738,2025-08-10,437,448,96,2438.5199999999995,0.17920706002001216,0.1837179928809278,FALSE
JCP738,2025-08-11,437,453,96,2438.5199999999995,0.17920706002001216,0.18576841690861673,FALSE
JCP738,2025-08-12,449,460,96,2438.5199999999995,0.1841280776864656,0.18863901054738125,FALSE
JCP738,2025-08-13,437,461,96,2438.5199999999995,0.17920706002001216,0.18904909535291903,FALSE
JCP738,2025-08-14,413,439,96,2438.5199999999995,0.16936502468710532,0.18002722963108775,FALSE
JCP738,2025-08-15,393,418,96,2438.5199999999995,0.16116332857634963,0.17141544871479425,FALSE
JCP738,2025-08-16,386,400,96,2438.5199999999995,0.1582927349375851,0.16403392221511412,FALSE
JCP738,2025-08-17,386,400,96,2438.5199999999995,0.1582927349375851,0.16403392221511412,FALSE
JCP738,2025-08-18,389,410,96,2438.5199999999995,0.15952298935419848,0.16813477027049198,FALSE
JCP738,2025-08-19,393,415,96,2438.5199999999995,0.16116332857634963,0.1701851942981809,FALSE
JCP738,2025-08-20,406,423,96,2438.5199999999995,0.16649443104834083,0.17346587274248318,FALSE
JCP738,2025-08-21,420,435,96,2438.5199999999995,0.1722356183258698,0.1783868904089366,FALSE
JCP738,2025-08-22,427,443,96,2438.5199999999995,0.17510621196463433,0.1816675688532389,FALSE
JCP738,2025-08-23,437,448,96,2438.5199999999995,0.17920706002001216,0.1837179928809278,FALSE
JCP738,2025-08-24,439,456,96,2438.5199999999995,0.18002722963108775,0.1869986713252301,FALSE
JCP738,2025-08-25,451,465,96,2438.5199999999995,0.18494824729754117,0.19068943457507015,FALSE
JCP738,2025-08-26,456,472,96,2438.5199999999995,0.1869986713252301,0.19356002821383467,FALSE
JCP738,2025-08-27,456,468,96,2438.5199999999995,0.1869986713252301,0.19191968899168352,FALSE
JCP738,2025-08-28,463,469,96,2438.5199999999995,0.1898692649639946,0.1923297737972213,FALSE
JCP738,2025-08-29,462,473,96,2438.5199999999995,0.1894591801584568,0.19397011301937245,FALSE
JCP738,2025-08-30,461,478,96,2438.5199999999995,0.18904909535291903,0.19602053704706138,FALSE
JCP738,2025-08-31,469,481,96,2438.5199999999995,0.1923297737972213,0.19725079146367472,FALSE
JCP738,2025-09-01,473,480,96,2438.5199999999995,0.19397011301937245,0.19684070665813694,FALSE
JCP738,2025-09-02,473,479,96,2438.5199999999995,0.19397011301937245,0.19643062185259916,FALSE
JCP738,2025-09-03,476,486,96,2438.5199999999995,0.1952003674359858,0.19930121549136365,FALSE
JCP738,2025-09-04,477,492,96,2438.5199999999995,0.1956104522415236,0.20176172432459036,FALSE
JCP738,2025-09-05,472,494,96,2438.5199999999995,0.19356002821383467,0.20258189393566595,FALSE
JCP738,2025-09-06,467,479,96,2438.5199999999995,0.19150960418614574,0.19643062185259916,FALSE
JCP738,2025-09-07,444,469,96,2438.5199999999995,0.18207765365877668,0.1923297737972213,FALSE
JCP738,2025-09-08,425,446,96,2438.5199999999995,0.17428604235355874,0.18289782326985224,FALSE
JCP738,2025-09-09,416,442,96,2438.5199999999995,0.1705952791037187,0.1812574840477011,FALSE
JCP738,2025-09-10,408,440,96,2438.5199999999995,0.1673146006594164,0.18043731443662553,FALSE
JCP738,2025-09-11,417,439,96,2438.5199999999995,0.17100536390925647,0.18002722963108775,FALSE
JCP738,2025-09-12,428,448,96,2438.5199999999995,0.1755162967701721,0.1837179928809278,FALSE
JCP738,2025-09-13,395,452,96,2438.5199999999995,0.1619834981874252,0.18535833210307895,FALSE
JCP738,2025-09-14,373,397,96,2438.5199999999995,0.1529616324655939,0.16280366779850075,FALSE
JCP738,2025-09-15,382,408,96,2438.5199999999995,0.156652395715434,0.1673146006594164,FALSE
JCP738,2025-09-16,398,426,96,2438.5199999999995,0.16321375260403856,0.17469612715909655,FALSE
JCP738,2025-09-17,391,408,96,2438.5199999999995,0.16034315896527404,0.1673146006594164,FALSE
JCP738,2025-09-18,392,421,96,2438.5199999999995,0.16075324377081185,0.17264570313140762,FALSE
JCP738,2025-09-19,393,418,96,2438.5199999999995,0.16116332857634963,0.17141544871479425,FALSE
JCP738,2025-09-20,403,421,96,2438.5199999999995,0.16526417663172746,0.17264570313140762,FALSE
JCP738,2025-09-21,410,436,96,2438.5199999999995,0.16813477027049198,0.17879697521447438,FALSE
JCP738,2025-09-22,434,454,96,2438.5199999999995,0.17797680560339882,0.1861785017141545,FALSE
JCP738,2025-09-23,418,458,96,2438.5199999999995,0.17141544871479425,0.18781884093630566,FALSE
JCP738,2025-09-24,422,440,96,2438.5199999999995,0.1730557879369454,0.18043731443662553,FALSE
JCP738,2025-09-25,431,448,96,2438.5199999999995,0.17674655118678545,0.1837179928809278,FALSE
JCP738,2025-09-26,444,459,96,2438.5199999999995,0.18207765365877668,0.18822892574184344,FALSE
JCP738,2025-09-27,457,471,96,2438.5199999999995,0.18740875613076788,0.1931499434082969,FALSE
JCP738,2025-09-28,384,461,96,2438.5199999999995,0.15747256532650955,0.18904909535291903,FALSE
JCP738,2025-09-29,369,388,96,2438.5199999999995,0.15132129324344276,0.1591129045486607,FALSE
JCP738,2025-09-30,362,383,96,2438.5199999999995,0.14845069960467827,0.15706248052097177,FALSE
JCP738,2025-10-01,367,378,96,2438.5199999999995,0.1505011236323672,0.15501205649328284,FALSE
JCP738,2025-10-02,376,392,96,2438.5199999999995,0.15419188688220728,0.16075324377081185,FALSE
JCP738,2025-10-03,380,399,96,2438.5199999999995,0.1558322261043584,0.16362383740957634,FALSE
JCP738,2025-10-04,381,405,96,2438.5199999999995,0.1562423109098962,0.16608434624280305,FALSE
JCP738,2025-10-05,282,402,96,2438.5199999999995,0.11564391516165545,0.16485409182618968,FALSE
JCP738,2025-10-06,290,304,96,2438.5199999999995,0.11892459360595774,0.12466578088348673,FALSE
JCP738,2025-10-07,303,310,96,2438.5199999999995,0.12425569607794894,0.12712628971671344,FALSE
JCP738,2025-10-08,278,304,96,2438.5199999999995,0.11400357593950432,0.12466578088348673,FALSE
JCP738,2025-10-09,251,285,96,2438.5199999999995,0.10293128618998411,0.11687416957826881,FALSE
P11,2024-07-12,0,0,72,2030.3599999999997,0,0,FALSE
P11,2024-07-13,0,21,96,2030.3599999999997,0,0.010342993360783311,FALSE
P11,2024-07-14,17,50,96,2030.3599999999997,0.008372899387300776,0.024626174668531692,FALSE
P11,2024-07-15,37,98,96,2030.3599999999997,0.01822336925471345,0.04826730235032212,FALSE
P11,2024-07-16,79,135,96,2030.3599999999997,0.03890935597628008,0.06649067160503556,FALSE
P11,2024-07-17,127,253,96,2030.3599999999997,0.0625504836580705,0.12460844382277037,FALSE
