ts,2788 PIPO tomst,2788 PIPO temp,2789 PIPO tomst,2789 PIPO temp,2784 PIPO tomst,2784 PIPO temp,2778 PIPO tomst,2778 PIPO temp,2783 PIPO tomst,2783 PIPO temp,2796 PIPO tomst,2796 PIPO temp,2786 PIPO tomst,2786 PIPO temp,2782 PIPO tomst,2782 PIPO temp,2793 PIPO tomst,2793 PIPO temp,2792 PIPO tomst,2792 PIPO temp,PSAP 2 tomst,PSAP 2 temp,PSAP 6 tomst,PSAP 6 temp,PSAP 3 tomst,PSAP 3 temp,PSAP 7 tomst,PSAP 7 temp,HR5 tomst,HR5 temp
2024.07.17 16:00,5371,19.375,2505,19.6875,3503,19.25,4421,19.5625,4078,19.6875,2376,19.875,3190,20,3135,20.25,2361,20.3125,2902,20.375,1860,10.5625,2725,10.3125,5071,10.4375,2758,10.25,1412,10.25
2024.07.17 16:15,5371,19.625,2503,19.875,3503,19.5,4421,19.75,4078,19.875,2376,20.25,3190,20.375,3135,20.8125,2360,21,2902,21.125,1862,10.125,2727,10,5071,10.375,2758,10,1412,10
2024.07.17 16:30,5371,20.125,2503,20.375,3503,19.875,4421,20.125,4078,20.25,2376,20.75,3190,20.875,3136,22.75,2359,22.875,2903,22.9375,1862,9.9375,2728,9.75,5072,10,2758,9.875,1412,9.8125
2024.07.17 16:45,5371,20.9375,2502,21.375,3503,20.75,4420,20.9375,4078,21.25,2376,22.25,3190,22.375,3136,27.5,2359,26.0625,2902,27.5,1863,9.875,2729,9.6875,5073,10,2758,9.75,1412,9.75
2024.07.17 17:00,5371,22.875,2501,23.375,3503,22.625,4419,22.875,4078,23.875,2376,25.125,3190,24.5,3136,27.1875,2358,25.25,2902,28.125,1862,9.8125,2729,9.625,5073,10.0625,2758,9.625,1412,9.75
2024.07.17 17:15,5371,23.125,2501,23.3125,3502,22.625,4416,23.25,4078,23.75,2376,25.625,3190,24.4375,3135,28.1875,2356,24.75,2903,28.5,1864,9.875,2730,9.6875,5074,10,2759,9.6875,1412,9.8125
2024.07.17 17:30,5371,23.375,2500,23.625,3502,23.125,4415,24.125,4078,24,2376,25.625,3190,24.5,3135,28.5,2354,24.625,2902,27.5,1865,10,2731,9.75,5075,10.125,2759,9.875,1412,9.8125
2024.07.17 17:45,5370,24.5,2498,24.875,3502,24.375,4412,24.875,4078,24.875,2376,24.1875,3189,25,3134,28.125,2351,28.75,2902,27.3125,1865,9.875,2730,9.6875,5075,10,2759,9.625,1412,9.625
2024.07.17 18:00,5370,25,2497,25.625,3501,24.875,4411,25.625,4077,25.1875,2376,26.25,3189,26.5,3133,28.1875,2350,31.125,2902,27.75,1867,9.8125,2731,9.5625,5075,9.75,2759,9.625,1412,9.5
2024.07.17 18:15,5370,26,2496,27.1875,3501,26.1875,4410,26.125,4076,26.375,2375,27.25,3188,28,3131,26,2347,26.25,2902,25.3125,1867,9.75,2732,9.375,5077,9.75,2759,9.375,1412,9.3125
2024.07.17 18:30,5369,25.125,2494,25.6875,3502,24.6875,4407,25.375,4075,25.375,2374,26,3188,26.125,3129,24.9375,2345,25.125,2902,24.5625,1867,9.375,2733,9.0625,5077,9.75,2759,9.125,1413,9.25
2024.07.17 18:45,5369,24.375,2493,24.5,3501,23.8125,4406,24.375,4075,24.5,2373,24.9375,3187,25.125,3129,24.5625,2343,24.875,2902,24.8125,1869,9.5,2734,9.25,5078,9.5,2759,9.25,1413,9.25
2024.07.17 19:00,5369,24.125,2491,24.375,3501,23.75,4405,24,4075,24.1875,2373,24.625,3187,24.75,3129,24.6875,2342,25.125,2902,24.875,1871,9.3125,2735,9,5078,9.375,2760,9.125,1413,9
2024.07.17 19:15,5369,24.0625,2491,24.3125,3501,23.8125,4405,24.125,4075,24.25,2373,24.875,3186,25,3129,25.1875,2341,25.625,2902,25.4375,1871,9.375,2735,9.125,5079,9.375,2760,9,1413,9.125
2024.07.17 19:30,5368,24.4375,2490,24.625,3501,23.875,4404,24.125,4075,24.375,2373,25.125,3186,25.5625,3129,25.625,2340,27.0625,2902,27.25,1872,9.5625,2735,9.125,5080,9.75,2760,9.125,1413,9.125
2024.07.17 19:45,5368,24.3125,2488,25.125,3501,24.5,4404,24.5,4075,25.125,2372,26,3185,26.25,3129,27.875,2339,29.5,2901,29,1873,9.375,2736,9,5080,9.875,2760,9,1413,9.3125
2024.07.17 20:00,5367,27.125,2488,27.5,3501,26.625,4402,26.625,4073,27.375,2372,26.75,3184,28.5,3128,26.9375,2337,27.5,2901,27,1872,9.5,2738,9.1875,5081,9.875,2760,9.25,1413,9.3125
2024.07.17 20:15,5367,26.875,2486,27,3501,26.125,4399,26.375,4070,26.625,2371,25.8125,3184,27.1875,3126,25.8125,2335,26.25,2901,26,1873,9.625,2738,9.25,5081,10.125,2760,9.375,1413,9.5
2024.07.17 20:30,5367,25.6875,2485,26.125,3500,25.625,4398,25.25,4069,25.75,2371,25.0625,3182,26,3126,28.375,2335,28.25,2901,26.875,1875,10.4375,2739,10.375,5082,11.4375,2760,10.375,1412,10.0625
2024.07.17 20:45,5366,26.6875,2483,28.4375,3500,28.4375,4395,27.25,4067,27.6875,2370,26.25,3180,28.5625,3126,28.75,2334,28.375,2901,26.875,1877,13,2739,10.9375,5083,13.875,2760,11.375,1412,10.875
2024.07.17 21:00,5366,26.9375,2477,29.25,3500,27.875,4393,27.5,4060,28.375,2367,26.125,3180,28.875,3124,26.75,2331,26,2901,25.0625,1876,13.25,2740,11.875,5083,14.625,2760,12.5,1412,11.8125
2024.07.17 21:15,5365,25.75,2476,26.75,3499,26,4391,26.25,4059,26.6875,2357,25.125,3179,26.5,3123,28.75,2330,28.25,2901,27.25,1876,14.3125,2739,13,5083,15.875,2760,13.5,1412,13
2024.07.17 21:30,5363,27,2471,28.125,3499,27,4386,26.875,4058,27.25,2354,26.6875,3177,28.875,3121,29.375,2329,29.1875,2901,28,1876,15.125,2740,15,5083,16.5625,2760,14.625,1412,14.5
2024.07.17 21:45,5362,27.1875,2469,28.5,3499,27.5625,4386,27.125,4057,27.5,2354,27.875,3177,28.9375,3121,30.3125,2329,30.8125,2901,28.875,1876,19,2740,16,5083,17.8125,2760,15.875,1412,16.125
2024.07.17 22:00,5360,28.625,2467,30.125,3498,28.875,4386,27.625,4057,28,2354,30.375,3174,29.25,3119,30.375,2327,30.9375,2901,29.0625,1876,21.75,2739,16.875,5083,18.75,2760,16.875,1412,17.5
2024.07.17 22:15,5356,28.375,2466,30,3497,27.75,4386,27.875,4056,27.875,2353,28.875,3172,28.8125,3117,29.875,2325,30.375,2901,27.875,1876,19.875,2740,17.875,5083,19.1875,2760,17.875,1412,18.75
2024.07.17 22:30,5354,28.875,2466,28.75,3497,27.375,4384,26.9375,4056,27.125,2350,28.375,3166,28.125,3117,29.625,2324,30,2901,27.25,1875,19.875,2740,18.375,5083,19.6875,2760,18.5,1412,19.875
2024.07.17 22:45,5354,30.875,2465,28.8125,3497,27.75,4385,27,4055,27.8125,2350,28.25,3166,27.625,3116,29.5,2321,29.5625,2901,27,1875,20.125,2739,18.75,5083,20.125,2758,24.625,1412,20.5
2024.07.17 23:00,5353,31.4375,2465,30.5,3495,27,4384,26.6875,4055,27.0625,2348,28.125,3164,27,3110,26.625,2301,26.8125,2901,25.5,1874,20.625,2739,20.25,5083,20.375,2758,24.125,1412,20.8125
2024.07.17 23:15,5352,29.25,2463,28.125,3482,24.75,4380,25.5,4049,26.125,2338,27.75,3158,25,3110,26.3125,2300,25.9375,2901,25.625,1875,21.6875,2739,21.5625,5083,21.125,2758,25,1412,21.4375
2024.07.17 23:30,5352,29.1875,2459,25.4375,3479,24,4378,26.875,4048,26.375,2339,27.8125,3158,25.1875,3108,24.5,2297,24,2900,23.5,1871,23.5,2739,22,5083,21.5625,2758,22.75,1412,21.75
2024.07.17 23:45,5343,25.4375,2456,23.875,3478,22.875,4377,24.5,4048,24.8125,2334,24.375,3158,23.75,3101,22.375,2288,22.3125,2900,22.125,1870,22.875,2739,21.875,5084,21.75,2758,23.75,1412,22.1875
2024.07.18 00:00,5339,22.625,2453,22.375,3477,21.875,4376,22.375,4047,22.625,2335,22.3125,3156,22.25,3098,21.375,2287,21.5,2899,21.25,1867,22.875,2739,22.875,5084,22.125,2758,23.5625,1412,22.875
2024.07.18 00:15,5336,21.5,2453,21.625,3476,21.25,4374,21.5,4046,21.625,2335,21.875,3154,21.4375,3098,21,2287,20.875,2899,20.75,1863,23.375,2739,23.9375,5084,22.6875,2758,25.25,1412,23
2024.07.18 00:30,5336,20.9375,2453,21.125,3476,20.75,4374,21,4046,21.125,2335,21,3154,20.875,3098,20.375,2287,20.3125,2899,20.125,1862,23.6875,2739,24,5084,23.25,2758,24.75,1411,23.125
2024.07.18 00:45,5336,20.5,2453,20.625,3472,20.3125,4374,20.5,4046,20.625,2335,20.375,3154,20.25,3098,18.4375,2287,18,2899,17.75,1861,25.375,2740,24.8125,5084,24.375,2758,24.625,1411,23.625
2024.07.18 01:00,5336,19.125,2453,18.75,3472,18.375,4374,19.0625,4046,19,2336,18.375,3154,18.5,3098,14.625,2286,14.5,2898,14.0625,1859,25.9375,2740,24.875,5084,24.875,2758,24.9375,1411,24.125
2024.07.18 01:15,5334,15.1875,2453,15.1875,3472,14.875,4374,15.25,4045,15.125,2337,14.4375,3154,14.5625,3098,14,2286,14.0625,2899,13.6875,1857,25.75,2739,24.875,5084,25.375,2758,24.875,1411,24.5625
2024.07.18 01:30,5334,14.125,2453,14.3125,3472,14,4373,14.25,4045,14.375,2338,14,3154,14,3098,13.8125,2286,14.125,2899,13.625,1856,26.125,2739,25.625,5084,25.8125,2757,25.75,1411,25.75
2024.07.18 01:45,5334,13.875,2453,14.1875,3472,13.75,4373,14,4045,14.125,2341,13.9375,3154,13.8125,3099,13.875,2287,14.125,2899,13.5625,1855,25.375,2739,25.125,5083,25.75,2757,24.8125,1411,25
2024.07.18 02:00,5334,14.125,2453,14.375,3472,14,4373,14.1875,4045,14.375,2342,13.875,3154,13.8125,3099,14.625,2289,14.75,2900,14.25,1853,21.1875,2735,21.4375,5081,22.375,2758,21.25,1411,21.0625
2024.07.18 02:15,5334,14.375,2453,14.5,3472,14.25,4374,14.5,4045,14.75,2343,14.625,3154,14.5,3100,13.8125,2289,13.75,2900,13.5,1852,14.5,2731,14.4375,5075,16,2760,14.375,1411,15.625
2024.07.18 02:30,5334,14.375,2453,14.375,3472,14.125,4374,14.375,4045,14.625,2343,13.75,3154,13.75,3101,13.375,2291,13.375,2900,13.25,1852,13.875,2731,13.75,5074,14.5,2760,13.75,1412,14.75
2024.07.18 02:45,5334,14.0625,2453,14.125,3472,13.875,4374,14.125,4045,14.25,2344,13.25,3154,13.375,3102,13.25,2293,13.125,2900,13,1852,16.5,2730,16.125,5074,17.375,2760,16.75,1412,18.0625
2024.07.18 03:00,5335,13.75,2453,13.75,3472,13.375,4374,13.8125,4045,13.75,2345,13,3154,13.1875,3103,13.25,2296,13,2901,12.875,1853,18.5,2730,18.5,5075,21.75,2760,19.25,1411,20.8125
2024.07.18 03:15,5336,13.4375,2453,13.5,3472,13.25,4376,13.4375,4044,13.5,2346,13,3154,13.0625,3105,12.75,2299,12.625,2901,12.5,1853,19.5,2730,19.125,5075,21.75,2760,20.0625,1411,21.75
2024.07.18 03:30,5338,13.125,2454,13.25,3472,12.875,4379,13.125,4045,13.1875,2347,12.5,3154,12.625,3105,12.5625,2301,12.375,2901,12.375,1853,21.375,2730,21.0625,5075,23.625,2758,22.375,1411,24.875
2024.07.18 03:45,5339,13.25,2455,13.25,3472,12.875,4381,13.125,4045,13,2347,12.1875,3155,12.5,3106,12.5,2301,12.3125,2901,12.125,1853,21.25,2730,21.1875,5075,22.375,2758,21.875,1411,23
2024.07.18 04:00,5339,12.75,2455,12.75,3472,12.5,4380,12.75,4045,12.75,2347,12,3155,12.25,3107,12.5,2303,12.375,2901,12.1875,1853,22.9375,2731,22.625,5075,23.125,2758,23.125,1411,25
2024.07.18 04:15,5339,12.625,2455,12.8125,3472,12.5,4380,12.6875,4045,12.75,2348,12.125,3156,12.375,3107,12.5625,2303,12.375,2901,12.25,1853,23.625,2730,23.5625,5075,23.625,2757,23.625,1411,25.125
2024.07.18 04:30,5340,12.75,2456,13,3472,12.5625,4381,12.875,4045,12.9375,2348,12.25,3156,12.375,3107,12.75,2305,12.5,2901,12.375,1853,24.3125,2730,24.625,5076,24.5,2757,24.125,1411,25.375
2024.07.18 04:45,5340,12.875,2457,13.0625,3472,12.75,4381,13,4045,13.125,2348,12.375,3157,12.5,3108,12.625,2307,12.375,2901,12.25,1853,23,2730,23.0625,5075,23.125,2757,22.8125,1411,23.375
2024.07.18 05:00,5340,13,2457,13.125,3472,12.625,4381,12.9375,4045,13.0625,2349,12.25,3158,12.4375,3108,12.625,2309,12.25,2901,12.125,1853,22.3125,2730,22.25,5075,22.375,2758,22.125,1411,22.375
2024.07.18 05:15,5341,12.875,2458,12.875,3472,12.625,4382,12.875,4045,13.125,2349,12.125,3158,12.375,3108,12.25,2310,12,2901,11.9375,1853,21.125,2730,21,5074,21.125,2757,20.875,1411,21.125
2024.07.18 05:30,5342,12.6875,2459,12.75,3472,12.375,4382,12.75,4045,12.875,2350,12,3159,12.125,3109,12.3125,2311,11.9375,2901,11.875,1853,20.625,2730,20.5,5074,20.625,2758,20.375,1411,20.5
2024.07.18 05:45,5342,12.5,2460,12.5625,3472,12.1875,4382,12.5625,4045,12.6875,2350,11.875,3160,12,3110,12.25,2313,11.9375,2902,11.875,1852,18.375,2730,18.375,5072,18.9375,2758,18,1411,18.25
2024.07.18 06:00,5342,12.375,2462,12.4375,3472,12.125,4384,12.375,4045,12.625,2350,11.875,3160,12,3110,12.125,2314,11.8125,2901,11.75,1852,16.625,2730,16.3125,5072,16.875,2758,16.25,1411,16.625
2024.07.18 06:15,5343,12.25,2463,12.4375,3472,12.0625,4383,12.5,4045,12.6875,2350,11.75,3161,11.875,3110,12.0625,2315,11.6875,2901,11.5625,1852,15.75,2730,15.5,5072,16,2758,15.5,1412,15.75
2024.07.18 06:30,5344,12.1875,2465,12.3125,3472,12,4385,12.25,4045,12.625,2350,11.625,3161,11.75,3110,11.8125,2316,11.5,2901,11.3125,1852,15.125,2729,15.1875,5072,15.375,2759,15.3125,1412,15.125
2024.07.18 06:45,5344,12,2466,12.125,3472,11.75,4385,12.125,4045,12.25,2350,11.375,3162,11.5,3110,11.4375,2317,11.25,2903,11.125,1855,15,2729,15.0625,5071,15.125,2759,15.125,1414,15.375
2024.07.18 07:00,5344,11.5,2466,11.625,3472,11.1875,4385,11.625,4045,11.75,2351,11.125,3163,11.25,3111,11.75,2318,11.5,2903,11.3125,1854,15.875,2729,15.6875,5072,15.8125,2759,15.5,1414,15.625
2024.07.18 07:15,5345,11.75,2467,11.875,3472,11.5625,4386,11.875,4045,12.0625,2351,11.375,3163,11.5,3112,11.6875,2319,11.3125,2903,11.125,1854,15.5,2729,15.375,5072,15.625,2759,15.25,1414,15.25
2024.07.18 07:30,5346,11.875,2467,11.875,3473,11.375,4386,11.75,4045,12.0625,2351,11.125,3164,11.25,3112,11.6875,2319,11.25,2903,11.125,1854,15.1875,2729,14.875,5072,15.25,2759,14.875,1414,14.9375
2024.07.18 07:45,5346,11.75,2470,11.8125,3473,11.375,4387,11.6875,4045,12,2351,11.125,3164,11.25,3113,11.5625,2320,11.25,2903,11.1875,1855,14.875,2729,14.5625,5072,14.875,2759,14.4375,1414,14.4375
2024.07.18 08:00,5346,11.75,2471,11.875,3473,11.4375,4387,11.875,4045,12,2351,11.25,3165,11.25,3113,11.5,2321,11.25,2903,11.125,1856,14.4375,2729,14.0625,5072,14.5,2759,14.0625,1414,14.125
2024.07.18 08:15,5346,11.625,2472,11.875,3473,11.375,4387,11.75,4045,11.9375,2351,11.25,3166,11.25,3113,11.375,2322,11.125,2903,11,1856,14.125,2728,13.875,5072,14.125,2759,14,1414,14
2024.07.18 08:30,5346,11.5,2472,11.75,3473,11.375,4388,11.8125,4045,12,2351,11.125,3167,11.125,3113,11.25,2322,10.9375,2904,10.875,1858,14,2729,13.875,5072,14,2760,13.8125,1414,14
2024.07.18 08:45,5347,11.375,2472,11.5625,3473,11.125,4389,11.5,4045,11.625,2351,11,3168,11,3113,11,2324,10.75,2904,10.5,1859,14.125,2729,13.875,5072,14.125,2760,13.875,1414,14
2024.07.18 09:00,5347,11.125,2474,11.375,3473,11,4389,11.3125,4046,11.4375,2351,10.6875,3168,10.75,3114,10.6875,2325,10.25,2904,10.125,1860,13.75,2729,13.5625,5072,13.75,2760,13.4375,1414,13.625
2024.07.18 09:15,5347,10.8125,2475,11,3473,10.625,4389,11,4046,11.125,2351,10.375,3169,10.375,3114,10.3125,2325,10,2904,9.875,1860,13.0625,2729,12.9375,5072,13,2760,12.875,1414,13
2024.07.18 09:30,5347,10.5,2476,10.625,3473,10.25,4389,10.625,4046,10.75,2351,10,3170,10,3114,10,2326,9.6875,2904,9.5625,1862,13,2730,12.75,5072,12.875,2760,12.75,1414,12.875
2024.07.18 09:45,5347,10.125,2476,10.3125,3473,9.875,4390,10.375,4046,10.5,2351,9.6875,3170,9.75,3114,9.9375,2327,9.625,2904,9.5,1865,13.0625,2731,12.8125,5072,13,2760,12.8125,1414,12.875
2024.07.18 10:00,5347,10,2477,10.25,3473,9.75,4390,10.125,4046,10.25,2351,9.625,3171,9.625,3114,9.8125,2329,9.5,2904,9.375,1866,13,2730,12.75,5072,12.875,2760,12.75,1414,12.75
2024.07.18 10:15,5348,9.8125,2477,10.0625,3473,9.625,4391,10,4046,10.125,2351,9.5,3171,9.5,3115,9.625,2330,9.25,2905,9.125,1866,12.625,2730,12.4375,5072,12.5625,2761,12.375,1414,12.5625
2024.07.18 10:30,5348,9.75,2479,10,3473,9.5,4391,10,4046,10,2351,9.25,3172,9.25,3115,9.75,2331,9.4375,2905,9.375,1868,12.5,2730,12.3125,5073,12.5,2760,12.25,1414,12.25
2024.07.18 10:45,5348,9.75,2479,10.125,3473,9.625,4392,10,4046,10.0625,2351,9.4375,3173,9.4375,3116,10,2332,9.5,2905,9.375,1869,12.125,2730,11.875,5072,12.125,2761,11.75,1414,11.875
2024.07.18 11:00,5349,9.875,2479,10.125,3473,9.75,4392,10.25,4046,10.25,2351,9.625,3174,9.625,3116,9.6875,2332,9.25,2905,9.125,1871,11.75,2730,11.625,5073,11.6875,2761,11.5,1415,11.625
2024.07.18 11:15,5349,9.6875,2479,9.9375,3473,9.625,4392,10,4046,10.0625,2351,9.3125,3174,9.375,3116,9.5,2333,9,2905,8.875,1872,11.75,2733,11.5,5073,11.875,2761,11.375,1415,11.4375
2024.07.18 11:30,5349,9.5625,2481,9.75,3473,9.4375,4393,9.8125,4046,10,2351,9.125,3176,9.1875,3116,9.1875,2334,8.625,2905,8.5625,1873,11.5625,2733,11.25,5073,11.5,2761,11.125,1416,11.1875
2024.07.18 11:45,5349,9.5,2481,9.625,3473,9.25,4394,9.75,4046,9.9375,2351,8.8125,3177,8.8125,3117,9.125,2335,8.75,2905,8.5625,1872,11.3125,2734,11.0625,5073,11.5,2761,11,1416,11.0625
2024.07.18 12:00,5349,9.1875,2481,9.5,3473,9.125,4394,9.5,4046,9.625,2352,8.8125,3177,8.75,3117,9.25,2337,8.6875,2905,8.5,1873,11.25,2736,11,5073,11.375,2761,11,1416,11
2024.07.18 12:15,5349,9.3125,2482,9.5,3473,9,4395,9.4375,4046,9.625,2352,8.8125,3178,8.875,3117,9,2338,8.625,2905,8.5,1875,11.1875,2737,10.9375,5073,11.375,2761,11,1416,11.125
2024.07.18 12:30,5350,9.1875,2482,9.375,3473,8.9375,4395,9.375,4046,9.5,2351,8.75,3178,8.75,3118,9.125,2339,8.75,2905,8.625,1874,11.375,2738,11.125,5074,11.5625,2761,11.125,1416,11.25
2024.07.18 12:45,5350,9.125,2482,9.375,3473,8.9375,4396,9.375,4046,9.4375,2352,8.875,3179,8.875,3117,9.1875,2341,8.75,2905,8.625,1876,11.6875,2738,11.375,5074,11.75,2762,11.4375,1416,11.5
2024.07.18 13:00,5350,9.25,2483,9.4375,3473,9,4396,9.375,4047,9.625,2352,8.875,3179,8.875,3118,9.0625,2342,8.75,2905,8.625,1875,11.75,2738,11.5,5074,11.875,2762,11.5625,1416,11.625
2024.07.18 13:15,5350,9.125,2484,9.4375,3473,9,4397,9.4375,4047,9.5,2352,8.875,3180,8.75,3118,9.3125,2343,8.875,2905,8.8125,1877,12.0625,2738,11.625,5074,12.125,2762,11.75,1416,11.6875
2024.07.18 13:30,5350,9.3125,2484,9.5625,3473,9.125,4397,9.5,4047,9.75,2352,9.0625,3180,9,3118,9.5,2343,9.1875,2905,9.25,1878,11.875,2739,11.5,5074,12.0625,2762,11.5,1416,11.625
2024.07.18 13:45,5351,9.3125,2484,9.6875,3473,9.25,4398,9.625,4047,9.75,2352,9.3125,3181,9.25,3119,10.75,2344,10.625,2905,10.0625,1878,12.125,2740,11.75,5075,12,2762,11.75,1416,11.75
2024.07.18 14:00,5351,9.9375,2485,10.375,3473,10.0625,4399,11.375,4047,11.25,2352,10.0625,3184,12.125,3119,11.625,2346,12.625,2906,11.8125,1880,12.0625,2741,11.8125,5076,12.125,2762,11.75,1416,11.875
2024.07.18 14:15,5352,10.8125,2485,11.125,3473,10.9375,4399,12,4047,11.625,2352,10.875,3184,12.25,3121,13.75,2346,12.75,2907,16.125,1881,12,2741,11.75,5076,12.125,2762,11.75,1416,11.75
2024.07.18 14:30,5352,12.125,2486,12.5,3473,11.8125,4399,12.5,4047,12.25,2352,11.9375,3184,13.5,3121,15.875,2346,13.8125,2908,21.375,1881,11.625,2741,11.5,5077,11.8125,2762,11.375,1416,11.5
2024.07.18 14:45,5352,13.3125,2486,13.625,3473,13.1875,4399,13.625,4047,13.25,2352,13.875,3184,14.75,3121,16.625,2346,14.75,2908,20.625,1882,11.25,2742,11.0625,5077,11.375,2763,11,1416,11.0625
2024.07.18 15:00,5353,14.75,2485,15,3473,14.625,4400,15,4048,14.5,2352,14.6875,3184,15.3125,3121,20.0625,2346,15.875,2908,21.8125,1883,11.125,2743,10.875,5078,11.1875,2763,10.75,1416,10.75
2024.07.18 15:15,5353,15.6875,2485,16,3473,16.875,4400,16.0625,4048,15.875,2352,15.875,3184,16.5,3121,21.4375,2346,19.125,2908,21.875,1883,10.5625,2744,10.375,5078,10.625,2763,10.375,1417,10.375
2024.07.18 15:30,5353,16.875,2485,17.25,3473,17.4375,4400,17,4048,17,2352,17,3184,17.6875,3121,20.25,2347,23.5,2908,21.875,1884,10.375,2746,10.125,5079,10.25,2763,10.125,1417,10.125
2024.07.18 15:45,5353,18.125,2484,18.125,3473,17.8125,4400,17.6875,4048,17.75,2352,18.25,3184,23.0625,3121,19.75,2346,24.0625,2908,22.625,1884,10.3125,2747,10.0625,5080,10.25,2763,10.0625,1417,10.0625
2024.07.18 16:00,5353,18.5625,2484,18.75,3473,18.25,4400,18.3125,4048,18.3125,2352,18.875,3184,26.375,3121,25,2346,24.3125,2908,24.625,1886,10.125,2749,9.875,5080,10,2763,9.875,1417,9.875
2024.07.18 16:15,5353,19.125,2484,19.25,3473,18.75,4400,18.875,4048,18.875,2352,20.625,3184,26.875,3121,26.875,2346,24.875,2908,25,1885,10.125,2749,9.875,5080,10.1875,2763,9.875,1417,9.875
2024.07.18 16:30,5353,19.875,2483,20.0625,3473,19.5,4400,19.625,4048,19.625,2351,21.375,3184,25.1875,3121,28.5,2345,27.25,2908,25.5,1886,10.125,2750,9.875,5081,10.0625,2763,9.8125,1417,9.75
2024.07.18 16:45,5353,20.5625,2482,21,3472,20.125,4400,20.25,4048,20.625,2351,22.4375,3183,24.375,3121,28.4375,2345,24.6875,2908,26.6875,1888,10.1875,2751,9.75,5082,10.125,2763,9.625,1417,9.625
2024.07.18 17:00,5354,21.5,2480,21.625,3472,20.75,4400,21.125,4048,21.875,2351,22.0625,3183,22.625,3120,28.625,2344,23.0625,2907,28.1875,1887,9.875,2751,9.5,5083,10,2763,9.5,1418,9.375
2024.07.18 17:15,5354,21.875,2476,22,3472,21.5,4400,22.125,4048,22.5,2350,24.1875,3183,22.25,3120,28.25,2343,22.25,2908,28.25,1889,9.625,2751,9.375,5084,9.625,2764,9.375,1418,9.4375
2024.07.18 17:30,5354,22.125,2474,22.5,3472,22.25,4400,23.25,4048,23.125,2350,23.8125,3182,21.6875,3119,28.3125,2342,22.875,2907,27.25,1888,9.625,2753,9.3125,5085,9.625,2763,9.25,1417,9.25
2024.07.18 17:45,5354,22.9375,2471,23.25,3472,22.9375,4398,23.625,4048,23.125,2349,22.8125,3181,23.125,3117,26.875,2340,26.875,2907,25.375,1888,9.5625,2753,9.25,5086,9.75,2764,9.25,1417,9.3125
2024.07.18 18:00,5353,23.75,2471,24,3472,23.6875,4397,24.125,4048,23.5,2347,24.875,3180,24.875,3115,26,2340,28.6875,2907,24.9375,1889,9.625,2753,9.3125,5086,9.75,2764,9.25,1417,9.125
2024.07.18 18:15,5353,24.25,2469,24.9375,3472,23.875,4395,24.25,4048,24.0625,2347,25,3179,25.125,3113,25.0625,2338,28.6875,2907,24.5625,1889,9.125,2755,8.8125,5086,9.3125,2765,8.8125,1418,8.8125
2024.07.18 18:30,5353,24.375,2467,25.75,3472,24.25,4393,24.5625,4049,24.625,2346,24.625,3179,24.5,3112,25.25,2336,27.75,2907,25.75,1890,9.125,2755,8.8125,5087,9.375,2764,8.875,1418,8.8125
2024.07.18 18:45,5353,24.25,2466,26,3472,24.5,4391,24.6875,4049,24.9375,2345,24.5,3178,25.5,3112,25.6875,2335,27.125,2907,27,1891,9.1875,2756,8.9375,5087,9.3125,2765,9,1418,9
2024.07.18 19:00,5353,25.375,2464,27.0625,3471,25.25,4391,25.625,4049,25.5625,2344,24.875,3176,25.5,3111,25.125,2332,25.5,2907,25.5,1891,9.4375,2757,9,5088,9.5,2765,9.125,1417,8.875
2024.07.18 19:15,5352,25,2464,25.75,3471,24.5,4389,25,4049,24.875,2343,24.1875,3174,24.9375,3108,21.1875,2328,19.5625,2905,18.3125,1891,9.125,2758,8.75,5089,9.3125,2765,8.875,1418,8.875
2024.07.18 19:30,5350,22,2461,21.375,3471,20.375,4388,21.5,4048,20.4375,2341,18.375,3171,20.125,3105,14.75,2326,14.625,2904,14.3125,1892,9.125,2758,8.75,5090,9.1875,2766,8.875,1418,8.875
2024.07.18 19:45,5349,14.875,2459,15.25,3472,14.5,4386,14.875,4047,14.75,2341,14.3125,3169,14.5625,3105,14.25,2326,14.5,2904,14.375,1892,9.5,2759,9,5091,9.625,2766,9.125,1418,9
2024.07.18 20:00,5349,14.1875,2458,14.5,3472,14,4386,14,4047,14.1875,2341,14.125,3169,14.125,3107,17.25,2326,18.125,2904,18,1892,9.5,2760,9,5090,9.6875,2766,8.9375,1418,9
2024.07.18 20:15,5349,16.625,2458,17.875,3472,17,4387,16.5,4047,16.875,2341,16.875,3170,17.625,3108,20.375,2326,21.125,2904,20.0625,1893,10.125,2759,9.625,5091,10.125,2766,9.625,1418,9.625
2024.07.18 20:30,5349,19.5,2458,20.8125,3472,19.75,4387,18.75,4047,18.75,2342,18.5,3170,21.25,3108,21.3125,2326,22.375,2904,20.875,1893,10.9375,2760,10.5625,5090,11.25,2766,10.75,1418,10.25
2024.07.18 20:45,5350,20,2459,22.8125,3471,21.75,4387,19.5625,4047,19.9375,2342,18.4375,3170,22.25,3108,24.875,2327,24.875,2905,23.625,1897,15,2761,11.4375,5092,13.5,2766,11.875,1418,11.25
2024.07.18 21:00,5348,21.6875,2459,25,3471,23.25,4387,21,4047,21.8125,2343,21.25,3170,25.9375,3108,23.5,2327,23.375,2905,22.6875,1896,14.375,2761,12.625,5093,14.875,2766,13.25,1418,12.625
